id,employee_id,first_date_of_week,created_at
10161,3f4bb835-3f16-412a-bbf6-be826fc4f243,2022-09-05 00:00:00.0000000,2022-09-14 07:51:53.0500000
10162,b9e48a9e-e378-401f-b961-212fe15e9467,2022-09-05 00:00:00.0000000,2022-09-14 08:00:38.5400000
10163,3dad7990-8c48-423a-aa45-c0b6c8ca7e06,2022-09-05 00:00:00.0000000,2022-09-14 08:17:26.4566667
10164,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-08-29 00:00:00.0000000,2022-09-14 08:36:18.7900000
10165,3d627f07-2830-434f-a885-ffca13ac8865,2022-09-05 00:00:00.0000000,2022-09-14 08:37:52.1766667
10166,7e900a65-db5e-47a3-b18d-f76abadcbccd,2022-09-05 00:00:00.0000000,2022-09-14 08:44:21.6733333
10167,66aa38e6-a967-448c-a0b1-345d1eb9abba,2022-09-05 00:00:00.0000000,2022-09-14 08:52:16.9533333
10168,ad5af959-7735-4d0a-91c1-b2c2d5712e22,2022-09-05 00:00:00.0000000,2022-09-14 09:01:21.6566667
10169,01854807-1afd-43cf-8897-4089ca4a7bea,2022-09-05 00:00:00.0000000,2022-09-14 09:02:00.1500000
10170,e0cbdfb0-e912-49b7-93a1-fcef721786d3,2022-09-05 00:00:00.0000000,2022-09-14 09:04:00.8266667
10171,71d1a42e-817e-4260-9422-4be77485afd3,2022-09-05 00:00:00.0000000,2022-09-14 09:04:46.8266667
10172,60184615-732f-483b-8203-8cdd8101be91,2022-09-05 00:00:00.0000000,2022-09-14 09:04:48.5033333
10173,4d9937ec-c038-4289-a721-7a13c345a792,2022-09-05 00:00:00.0000000,2022-09-14 09:06:17.2766667
10174,dbeb9df8-6b40-4e71-83cd-c0b46c90feb0,2022-09-05 00:00:00.0000000,2022-09-14 09:07:05.7333333
10175,ec5432dc-9cea-4ac3-a946-4007d7c58e32,2022-09-05 00:00:00.0000000,2022-09-14 09:08:08.5766667
10176,96d32551-4ef4-4d86-b08c-b4dce44382f9,2022-09-05 00:00:00.0000000,2022-09-14 09:08:33.9866667
10177,46d058b6-2aba-4574-a16e-ba07bfc51916,2022-08-29 00:00:00.0000000,2022-09-14 09:16:57.6233333
10178,46d058b6-2aba-4574-a16e-ba07bfc51916,2022-09-05 00:00:00.0000000,2022-09-14 09:18:11.7266667
10179,46d058b6-2aba-4574-a16e-ba07bfc51916,2022-09-12 00:00:00.0000000,2022-09-14 09:19:00.8000000
10180,3f0f6ebf-fe19-4720-bbcd-43ceae41e265,2022-09-05 00:00:00.0000000,2022-09-14 09:19:06.3266667
10181,1da397be-698e-4920-a6ca-b861ea442d92,2022-09-05 00:00:00.0000000,2022-09-14 09:20:45.8633333
10182,dd0f5e4a-e3c0-4c41-8edb-961fddced664,2022-09-05 00:00:00.0000000,2022-09-14 09:21:05.1933333
10183,884795e9-217b-419c-abf9-5ee9b699d216,2022-09-05 00:00:00.0000000,2022-09-14 09:21:22.4566667
10184,c7e1b0b8-a33b-4095-8321-f9e7a03eece9,2022-09-05 00:00:00.0000000,2022-09-14 09:21:24.5266667
10185,8bdd065b-e351-433a-9fce-2e59a490e10e,2022-08-22 00:00:00.0000000,2022-09-14 09:26:08.3500000
10186,03e3dde3-1b5e-46a4-a77d-316d3e333338,2022-09-05 00:00:00.0000000,2022-09-14 09:32:45.4400000
10187,14aaf6c9-5a52-4a46-aae3-512ec6be0864,2022-09-05 00:00:00.0000000,2022-09-14 09:33:24.3000000
10188,580de12d-78b1-4f3f-95fd-3880d886a2a1,2022-09-05 00:00:00.0000000,2022-09-14 09:35:31.8733333
10189,f1ac1ebd-a235-4c3c-8add-81a60b16de67,2022-09-05 00:00:00.0000000,2022-09-14 09:37:03.2433333
10190,a162956b-1f44-44c7-b165-d6e3928ad01c,2022-09-12 00:00:00.0000000,2022-09-14 09:37:43.3300000
10191,9e5cbc9e-fea9-4d00-bd45-c3a78be26efe,2022-09-05 00:00:00.0000000,2022-09-14 09:40:18.9200000
10192,5246b8d1-4927-46c5-888d-499b769a0145,2022-09-12 00:00:00.0000000,2022-09-14 09:41:11.8566667
10193,23a04a8b-b020-4af2-8df5-2393f4789040,2022-09-12 00:00:00.0000000,2022-09-14 09:42:00.8533333
10194,9933be05-6c35-430a-b047-8c682dcdbd37,2022-09-05 00:00:00.0000000,2022-09-14 09:48:03.5166667
10195,0b29bb5e-de99-411a-91b2-bdf60edef82f,2022-09-12 00:00:00.0000000,2022-09-14 09:48:13.3533333
10196,8bdd065b-e351-433a-9fce-2e59a490e10e,2022-09-05 00:00:00.0000000,2022-09-14 09:53:33.3966667
10197,1448a2ae-2785-4dc9-9670-d69c1f11bfe3,2022-09-05 00:00:00.0000000,2022-09-14 10:05:30.9266667
10198,674bda68-e39c-42ac-bfcd-770183e14803,2022-09-05 00:00:00.0000000,2022-09-14 10:45:45.7566667
10199,8570cc97-bca6-4351-ba59-9fa741a97af7,2022-09-05 00:00:00.0000000,2022-09-14 10:53:39.9300000
10200,62615081-eb81-4b11-b98d-88e0d449d18c,2022-08-29 00:00:00.0000000,2022-09-14 11:04:36.6166667
10201,62615081-eb81-4b11-b98d-88e0d449d18c,2022-09-05 00:00:00.0000000,2022-09-14 11:04:46.4466667
10202,3ef4d819-b0a1-43d5-acd2-d3103ec5b7a1,2022-09-05 00:00:00.0000000,2022-09-14 11:06:07.1000000
10203,55598137-03e3-4a7f-bda5-238b87ae37f7,2022-09-12 00:00:00.0000000,2022-09-14 12:22:16.9733333
10204,74bc41e3-55bd-44c0-a4a8-8396b7e1ca9b,2022-09-12 00:00:00.0000000,2022-09-14 12:35:18.0333333
10242,675a78af-03a3-4954-bd66-eb746632a941,2022-09-19 00:00:00.0000000,2022-09-14 12:53:55.8900000
10243,675a78af-03a3-4954-bd66-eb746632a941,2022-09-26 00:00:00.0000000,2022-09-14 12:53:55.8900000
10244,675a78af-03a3-4954-bd66-eb746632a941,2022-10-03 00:00:00.0000000,2022-09-14 12:53:55.8900000
10245,675a78af-03a3-4954-bd66-eb746632a941,2022-10-10 00:00:00.0000000,2022-09-14 12:53:55.8900000
10246,675a78af-03a3-4954-bd66-eb746632a941,2022-10-17 00:00:00.0000000,2022-09-14 12:53:55.8900000
10247,675a78af-03a3-4954-bd66-eb746632a941,2022-10-24 00:00:00.0000000,2022-09-14 12:53:55.8900000
10248,675a78af-03a3-4954-bd66-eb746632a941,2022-10-31 00:00:00.0000000,2022-09-14 12:53:55.8900000
10249,675a78af-03a3-4954-bd66-eb746632a941,2022-11-07 00:00:00.0000000,2022-09-14 12:53:55.8900000
10250,675a78af-03a3-4954-bd66-eb746632a941,2022-11-14 00:00:00.0000000,2022-09-14 12:53:55.8900000
10251,675a78af-03a3-4954-bd66-eb746632a941,2022-11-21 00:00:00.0000000,2022-09-14 12:53:55.8900000
10252,675a78af-03a3-4954-bd66-eb746632a941,2022-11-28 00:00:00.0000000,2022-09-14 12:53:55.8900000
10253,675a78af-03a3-4954-bd66-eb746632a941,2022-12-05 00:00:00.0000000,2022-09-14 12:53:55.8900000
10254,675a78af-03a3-4954-bd66-eb746632a941,2022-12-12 00:00:00.0000000,2022-09-14 12:53:55.8900000
10255,675a78af-03a3-4954-bd66-eb746632a941,2022-12-19 00:00:00.0000000,2022-09-14 12:53:55.8900000
10256,675a78af-03a3-4954-bd66-eb746632a941,2022-12-26 00:00:00.0000000,2022-09-14 12:53:55.8900000
10257,675a78af-03a3-4954-bd66-eb746632a941,2023-01-02 00:00:00.0000000,2022-09-14 12:53:55.8900000
10258,675a78af-03a3-4954-bd66-eb746632a941,2023-01-09 00:00:00.0000000,2022-09-14 12:53:55.8900000
10259,675a78af-03a3-4954-bd66-eb746632a941,2023-01-16 00:00:00.0000000,2022-09-14 12:53:55.8900000
10260,675a78af-03a3-4954-bd66-eb746632a941,2023-01-23 00:00:00.0000000,2022-09-14 12:53:55.8900000
10261,675a78af-03a3-4954-bd66-eb746632a941,2023-01-30 00:00:00.0000000,2022-09-14 12:53:55.8900000
10262,675a78af-03a3-4954-bd66-eb746632a941,2023-02-06 00:00:00.0000000,2022-09-14 12:53:55.8900000
10263,675a78af-03a3-4954-bd66-eb746632a941,2023-02-13 00:00:00.0000000,2022-09-14 12:53:55.8900000
10264,675a78af-03a3-4954-bd66-eb746632a941,2023-02-20 00:00:00.0000000,2022-09-14 12:53:55.8900000
10265,675a78af-03a3-4954-bd66-eb746632a941,2023-02-27 00:00:00.0000000,2022-09-14 12:53:55.8900000
10266,675a78af-03a3-4954-bd66-eb746632a941,2023-03-06 00:00:00.0000000,2022-09-14 12:53:55.8900000
10267,675a78af-03a3-4954-bd66-eb746632a941,2023-03-13 00:00:00.0000000,2022-09-14 12:53:55.8900000
10268,675a78af-03a3-4954-bd66-eb746632a941,2023-03-20 00:00:00.0000000,2022-09-14 12:53:55.8900000
10269,675a78af-03a3-4954-bd66-eb746632a941,2023-03-27 00:00:00.0000000,2022-09-14 12:53:55.8900000
10270,675a78af-03a3-4954-bd66-eb746632a941,2023-04-03 00:00:00.0000000,2022-09-14 12:53:55.8900000
10271,675a78af-03a3-4954-bd66-eb746632a941,2023-04-10 00:00:00.0000000,2022-09-14 12:53:55.8900000
10272,675a78af-03a3-4954-bd66-eb746632a941,2023-04-17 00:00:00.0000000,2022-09-14 12:53:55.8900000
10273,675a78af-03a3-4954-bd66-eb746632a941,2023-04-24 00:00:00.0000000,2022-09-14 12:53:55.8900000
10274,675a78af-03a3-4954-bd66-eb746632a941,2023-05-01 00:00:00.0000000,2022-09-14 12:53:55.8900000
10275,675a78af-03a3-4954-bd66-eb746632a941,2023-05-08 00:00:00.0000000,2022-09-14 12:53:55.8900000
10276,675a78af-03a3-4954-bd66-eb746632a941,2023-05-15 00:00:00.0000000,2022-09-14 12:53:55.8900000
10277,675a78af-03a3-4954-bd66-eb746632a941,2023-05-22 00:00:00.0000000,2022-09-14 12:53:55.8900000
10278,675a78af-03a3-4954-bd66-eb746632a941,2023-05-29 00:00:00.0000000,2022-09-14 12:53:55.8900000
10279,675a78af-03a3-4954-bd66-eb746632a941,2022-09-12 00:00:00.0000000,2022-09-14 12:55:48.7766667
10280,cc9ef0c3-3dab-49be-bb51-c500880435e4,2022-08-22 00:00:00.0000000,2022-09-14 13:03:58.6266667
10281,7ba04727-579f-41ab-ac86-02f5747517f9,2022-09-12 00:00:00.0000000,2022-09-14 13:07:27.4466667
10282,cc9ef0c3-3dab-49be-bb51-c500880435e4,2022-08-29 00:00:00.0000000,2022-09-14 13:10:37.2566667
10283,cc9ef0c3-3dab-49be-bb51-c500880435e4,2022-09-05 00:00:00.0000000,2022-09-14 13:13:18.7933333
10284,702ecf8b-2215-4443-9ee3-c6c0127a1d88,2022-09-05 00:00:00.0000000,2022-09-14 13:19:39.8500000
10299,eec1fad1-42ca-44e2-87d2-ea1f855169e7,2022-05-23 00:00:00.0000000,2022-09-14 15:19:53.3166667
10300,6e78dbfb-b015-4fdd-8e9f-f66fb2768fb6,2022-08-29 00:00:00.0000000,2022-09-14 15:32:54.8566667
10301,6e78dbfb-b015-4fdd-8e9f-f66fb2768fb6,2022-09-12 00:00:00.0000000,2022-09-14 15:35:09.5666667
10302,afc5107f-e2c9-4606-9438-3193727f0d7d,2022-09-05 00:00:00.0000000,2022-09-14 15:40:20.1266667
10303,c5f8ad2f-06f7-4382-8e20-80a424a509b7,2022-09-12 00:00:00.0000000,2022-09-14 15:54:11.5500000
10304,48bc1040-47ad-4b3f-8b56-7bb2e0377527,2022-09-05 00:00:00.0000000,2022-09-14 16:17:34.2333333
10305,fdf5f82a-efdf-49c3-8ad8-4a2595a785d6,2022-09-05 00:00:00.0000000,2022-09-14 16:19:04.0866667
10306,cdbf15de-2293-404f-9336-8fc09c472ea9,2022-09-05 00:00:00.0000000,2022-09-14 16:28:36.6033333
10307,bcda9966-065b-4617-909f-895b4fbb676d,2022-09-12 00:00:00.0000000,2022-09-14 16:33:12.5033333
10308,3699ac6c-9de1-441d-b7ed-bb6ba97b0097,2022-09-05 00:00:00.0000000,2022-09-14 16:44:20.4566667
10309,f6c96beb-26ff-4c4e-bc1e-a17c34aa6f8b,2022-09-05 00:00:00.0000000,2022-09-14 17:25:00.5600000
10310,67eaf537-c12a-48cc-a86d-d40097a5b0dd,2022-09-05 00:00:00.0000000,2022-09-15 06:21:31.5900000
10311,9dd54530-1250-4675-b6c2-45cfdde1e524,2022-09-05 00:00:00.0000000,2022-09-15 07:43:25.5866667
10312,7289b1b8-1173-45dc-b695-eba6b448a285,2022-09-12 00:00:00.0000000,2022-09-15 07:47:18.1300000
10313,302bcf75-7e55-496f-8868-8e2d44a805f7,2022-08-22 00:00:00.0000000,2022-09-15 08:00:25.8900000
10314,dbeb9df8-6b40-4e71-83cd-c0b46c90feb0,2022-09-12 00:00:00.0000000,2022-09-15 08:28:49.3833333
10315,dbeb9df8-6b40-4e71-83cd-c0b46c90feb0,2022-09-19 00:00:00.0000000,2022-09-15 08:29:31.7466667
10316,dbeb9df8-6b40-4e71-83cd-c0b46c90feb0,2022-09-26 00:00:00.0000000,2022-09-15 08:29:31.7466667
10317,dbeb9df8-6b40-4e71-83cd-c0b46c90feb0,2022-10-03 00:00:00.0000000,2022-09-15 08:29:31.7466667
10318,dbeb9df8-6b40-4e71-83cd-c0b46c90feb0,2022-10-10 00:00:00.0000000,2022-09-15 08:29:31.7466667
10319,41c0088c-c16f-4c85-9bf0-d7a2be884d3c,2022-10-10 00:00:00.0000000,2022-09-15 08:35:14.8700000
10320,bf063e52-007d-4738-889d-09d9895e1082,2022-09-05 00:00:00.0000000,2022-09-15 08:43:07.8166667
10321,14f16a86-910e-49a6-8d05-eb418cf62743,2022-09-12 00:00:00.0000000,2022-09-15 09:00:26.2933333
10322,6093d4e7-c588-448b-bee2-2b99abc79584,2022-08-01 00:00:00.0000000,2022-09-15 09:04:58.3400000
10323,6093d4e7-c588-448b-bee2-2b99abc79584,2022-08-08 00:00:00.0000000,2022-09-15 09:08:48.0066667
10324,6093d4e7-c588-448b-bee2-2b99abc79584,2022-08-15 00:00:00.0000000,2022-09-15 09:12:37.0700000
10325,6093d4e7-c588-448b-bee2-2b99abc79584,2022-08-22 00:00:00.0000000,2022-09-15 09:17:01.9366667
10326,6093d4e7-c588-448b-bee2-2b99abc79584,2022-08-29 00:00:00.0000000,2022-09-15 09:19:23.8066667
10327,5205b04c-9e9d-4d0e-9246-444e033982b7,2022-09-12 00:00:00.0000000,2022-09-15 09:21:59.3900000
10328,6093d4e7-c588-448b-bee2-2b99abc79584,2022-09-05 00:00:00.0000000,2022-09-15 09:22:23.6466667
10329,659e2005-ff8f-44cf-8dff-20f4aa873d04,2022-08-29 00:00:00.0000000,2022-09-15 09:29:14.8800000
10330,659e2005-ff8f-44cf-8dff-20f4aa873d04,2022-09-05 00:00:00.0000000,2022-09-15 09:36:17.6466667
10331,c3a9d3cb-8233-44f0-901c-bfce75839e51,2022-09-05 00:00:00.0000000,2022-09-15 10:05:32.9366667
10332,c3a9d3cb-8233-44f0-901c-bfce75839e51,2022-09-19 00:00:00.0000000,2022-09-15 10:07:51.6833333
10333,c3a9d3cb-8233-44f0-901c-bfce75839e51,2022-09-12 00:00:00.0000000,2022-09-15 10:08:05.2466667
10334,302bcf75-7e55-496f-8868-8e2d44a805f7,2022-08-29 00:00:00.0000000,2022-09-15 13:27:45.4700000
10335,302bcf75-7e55-496f-8868-8e2d44a805f7,2022-09-05 00:00:00.0000000,2022-09-15 13:30:59.0566667
10336,302bcf75-7e55-496f-8868-8e2d44a805f7,2022-09-19 00:00:00.0000000,2022-09-15 13:32:04.4266667
10337,302bcf75-7e55-496f-8868-8e2d44a805f7,2022-09-12 00:00:00.0000000,2022-09-15 13:34:41.6366667
10338,4d9937ec-c038-4289-a721-7a13c345a792,2022-09-12 00:00:00.0000000,2022-09-15 14:04:13.0466667
10339,f1fe958f-331d-42b1-a1d0-7c7766f3b14f,2022-09-12 00:00:00.0000000,2022-09-15 14:29:55.6166667
10340,0eee6b4c-740f-4c98-a03d-aed319536a12,2022-09-05 00:00:00.0000000,2022-09-15 14:38:28.0000000
10341,f251246a-fbcb-4bf1-8055-7af570debada,2022-09-12 00:00:00.0000000,2022-09-15 14:40:51.1233333
10342,797b74e7-c268-4cb8-86e9-a0f2cd40cd52,2022-09-19 00:00:00.0000000,2022-09-15 14:45:44.2266667
10343,797b74e7-c268-4cb8-86e9-a0f2cd40cd52,2022-09-12 00:00:00.0000000,2022-09-15 14:57:00.9133333
10344,50360671-719c-4c1a-b0c4-f13071fac042,2022-09-12 00:00:00.0000000,2022-09-15 15:15:10.4933333
10345,53560209-bddc-4c68-827b-ba24c858900a,2022-09-12 00:00:00.0000000,2022-09-15 15:54:11.9366667
10346,456dfec8-1ce0-4159-8e39-9797c755d810,2022-09-12 00:00:00.0000000,2022-09-15 16:55:19.8633333
10347,050d070c-beeb-4028-b38a-5a0a6e7ccf92,2022-09-12 00:00:00.0000000,2022-09-15 21:54:48.0800000
10352,8f4f0496-54a8-4ad3-bd6f-54a2e2a374a5,2022-09-19 00:00:00.0000000,2022-09-16 06:46:20.2700000
10353,8f4f0496-54a8-4ad3-bd6f-54a2e2a374a5,2022-09-26 00:00:00.0000000,2022-09-16 06:46:20.2700000
10357,14aaf6c9-5a52-4a46-aae3-512ec6be0864,2022-09-12 00:00:00.0000000,2022-09-16 07:17:11.4800000
10358,323b462b-ea1f-431e-a054-ec9a6295635b,2022-09-12 00:00:00.0000000,2022-09-16 07:45:20.9900000
10359,19f3559a-977d-44bc-bb8d-148c3dc7cf75,2022-09-12 00:00:00.0000000,2022-09-16 07:58:44.1833333
10360,b5f3d7f7-346e-43f2-b2bb-3dd23c095e8d,2022-09-12 00:00:00.0000000,2022-09-16 08:04:50.0066667
10361,795b5fb4-81d9-4524-9c4f-0f7e7b968d52,2022-09-05 00:00:00.0000000,2022-09-16 08:36:46.2400000
10362,3b9c9d8a-4a13-4afe-ad68-3f7215367bd4,2022-09-12 00:00:00.0000000,2022-09-16 08:46:55.4833333
10363,418f8adb-e6f7-4073-9f80-4552790d3f52,2022-09-05 00:00:00.0000000,2022-09-16 08:56:19.7833333
10364,6763334f-bf0e-4cea-a11d-f012fd55405c,2022-09-12 00:00:00.0000000,2022-09-16 09:11:30.7900000
10365,f2140977-e0b7-4c8a-831e-7b9247a3a38c,2022-09-12 00:00:00.0000000,2022-09-16 09:17:23.2500000
10366,ea5a4304-50f6-4650-9494-e7df231740da,2022-08-29 00:00:00.0000000,2022-09-16 09:37:52.8266667
10367,a217b68c-39fe-44df-8197-665f23903049,2022-09-12 00:00:00.0000000,2022-09-16 10:34:28.9733333
10368,247e32ba-49f6-4a72-bda6-ecd0797a9055,2022-09-12 00:00:00.0000000,2022-09-16 11:09:53.9433333
10369,bc4f8bb0-5bf1-4a93-9c77-6e78dc964d46,2022-09-12 00:00:00.0000000,2022-09-16 11:17:28.0933333
10370,4e08db7c-4d5c-4830-b3af-e8473c540855,2022-09-12 00:00:00.0000000,2022-09-16 11:22:40.9466667
10371,1051b56c-f738-43a9-ac0a-9dd73dcaae3e,2022-09-12 00:00:00.0000000,2022-09-16 11:31:47.3966667
10372,9e4b1adc-7355-4873-b6a5-a25027e263c2,2022-09-12 00:00:00.0000000,2022-09-16 12:35:58.3033333
10373,240b3c21-768b-4748-99db-02df8f56957a,2022-09-12 00:00:00.0000000,2022-09-16 12:43:34.9033333
10374,c62007bc-c488-44eb-820e-43260ae0e882,2022-09-12 00:00:00.0000000,2022-09-16 12:47:18.3533333
10375,6eb4aa54-dd2a-49c6-ab55-03fe1ec6f3cc,2022-09-12 00:00:00.0000000,2022-09-16 13:11:04.3166667
10376,544f2709-2f43-48fb-9046-4bbad47cf6c2,2022-09-12 00:00:00.0000000,2022-09-16 13:16:22.9466667
10377,66a89f06-a71d-4528-9734-a321483487a0,2022-09-12 00:00:00.0000000,2022-09-16 13:28:47.4266667
10378,1380ac00-a7ce-48b5-9924-11f74df909b1,2022-09-12 00:00:00.0000000,2022-09-16 13:32:06.9100000
10379,c3010a2b-2772-4344-b711-2abd150e6fbc,2022-09-05 00:00:00.0000000,2022-09-16 13:44:29.8700000
10380,9be6806a-7d62-47c1-ae5c-19f3cd64e4b1,2022-09-12 00:00:00.0000000,2022-09-16 13:46:52.6733333
10381,66e651c9-9fa4-495a-a869-a387b2daeee2,2022-09-12 00:00:00.0000000,2022-09-16 13:56:39.7266667
10382,da4b6d40-822f-4545-a64d-b5556763d041,2022-09-12 00:00:00.0000000,2022-09-16 14:01:22.1633333
10383,a0aa1f15-b75d-4320-8df5-a70dbfb0c9df,2022-09-12 00:00:00.0000000,2022-09-16 14:06:23.8266667
10384,f335849a-5e75-4eb5-bc66-d70a996c8831,2022-09-05 00:00:00.0000000,2022-09-16 14:09:02.4866667
10385,2cffd74f-e54d-4a75-a56e-051f091cf429,2022-09-12 00:00:00.0000000,2022-09-16 14:13:12.8466667
10386,0eee6b4c-740f-4c98-a03d-aed319536a12,2022-09-12 00:00:00.0000000,2022-09-16 14:13:43.3833333
10387,f6dfd637-ffea-41f7-8d25-61a20b920c1c,2022-09-12 00:00:00.0000000,2022-09-16 14:23:08.4333333
10388,9933be05-6c35-430a-b047-8c682dcdbd37,2022-09-12 00:00:00.0000000,2022-09-16 14:25:02.1300000
10389,f44b2a86-89c7-4071-b7a4-54cdb4c307cc,2022-09-12 00:00:00.0000000,2022-09-16 14:27:33.7200000
10390,306bc563-6a04-467f-8b3c-e56872cb04c3,2022-09-12 00:00:00.0000000,2022-09-16 14:31:37.6800000
10391,3dc6a0cd-9ae3-430e-aad4-042e464d5e67,2022-09-12 00:00:00.0000000,2022-09-16 14:32:52.2766667
10392,fd824086-2cb6-45e0-b83f-b09917c2e6c5,2022-09-12 00:00:00.0000000,2022-09-16 14:44:22.3866667
10393,012bee39-2399-4b3e-b863-774620094f16,2022-09-12 00:00:00.0000000,2022-09-16 14:49:35.3900000
10394,c052a091-d9bb-4984-b697-05bb8a3f300c,2022-09-12 00:00:00.0000000,2022-09-16 14:50:36.5733333
10395,b3cf61d8-786f-4b67-88d8-67bdcd6fa0c8,2022-09-12 00:00:00.0000000,2022-09-16 14:58:02.2233333
10397,c8eaf4c4-ce36-4780-abce-29f2cfa5154b,2022-09-12 00:00:00.0000000,2022-09-16 14:59:12.6566667
10398,2b979654-b3ec-48cb-9313-1bac9ca814a4,2022-09-12 00:00:00.0000000,2022-09-16 15:03:37.4766667
10399,2d944764-e63a-4987-81bf-cc42df8e2360,2022-09-12 00:00:00.0000000,2022-09-16 15:05:25.1566667
10400,3afdc898-19b9-401c-806c-ebaead71eea5,2022-09-12 00:00:00.0000000,2022-09-16 15:06:56.8433333
10402,2d1f2d43-0a71-4440-a39d-3dbe9e0430b8,2022-09-12 00:00:00.0000000,2022-09-16 15:09:46.8033333
10403,a5e78450-d666-4764-ac33-6e6a0779a2fc,2022-09-12 00:00:00.0000000,2022-09-16 15:11:03.8500000
10404,59213f0f-8891-46b9-97a5-778b17e24b0c,2022-09-12 00:00:00.0000000,2022-09-16 15:13:07.8066667
10406,dff6584f-0e91-4ef3-95c4-f10e37722c4c,2022-09-12 00:00:00.0000000,2022-09-16 15:16:28.4066667
10408,cb642d04-d8c2-4e3b-ba21-3bdcd1874382,2022-09-12 00:00:00.0000000,2022-09-16 15:17:55.1700000
10409,6c60ea0c-4a2e-40b4-9068-2af447bc782b,2022-09-12 00:00:00.0000000,2022-09-16 15:18:15.4433333
10410,44518e62-f228-41fd-bd15-93818ac03139,2022-09-12 00:00:00.0000000,2022-09-16 15:19:41.4733333
10411,60184615-732f-483b-8203-8cdd8101be91,2022-09-12 00:00:00.0000000,2022-09-16 15:20:12.3833333
10412,7916c74d-c5a7-4687-9431-6fab2c631e5e,2022-09-12 00:00:00.0000000,2022-09-16 15:23:06.4133333
10413,3f0f6ebf-fe19-4720-bbcd-43ceae41e265,2022-09-12 00:00:00.0000000,2022-09-16 15:25:05.8866667
10414,ead7f5fe-c740-454c-8d8d-0296feed752e,2022-09-12 00:00:00.0000000,2022-09-16 15:26:25.8666667
10415,85eaabd4-b743-492e-87fe-958f28395b60,2022-09-12 00:00:00.0000000,2022-09-16 15:29:18.7366667
10416,833c9ed3-6a0b-4398-a045-5b421cbf240d,2022-09-05 00:00:00.0000000,2022-09-16 15:30:21.5233333
10417,657617e0-2c98-443c-b5a8-d13919dff729,2022-09-12 00:00:00.0000000,2022-09-16 15:33:01.7100000
10418,c018fa7f-94b0-4e12-b6d2-30cf72421588,2022-09-12 00:00:00.0000000,2022-09-16 15:33:07.0866667
10419,cc1b939b-4721-43c6-b7e5-a6b8e66f6fc0,2022-09-12 00:00:00.0000000,2022-09-16 15:35:30.9800000
10420,ad5af959-7735-4d0a-91c1-b2c2d5712e22,2022-09-12 00:00:00.0000000,2022-09-16 15:42:06.7066667
10421,2e02996d-0a10-4636-858f-d1265c4e98f9,2022-09-12 00:00:00.0000000,2022-09-16 15:42:37.2833333
10422,24812559-2da8-424e-8fba-692a6434c798,2022-09-12 00:00:00.0000000,2022-09-16 15:47:38.0800000
10423,9ea266ff-05c1-4419-b75f-b8e3750b3e2f,2022-09-12 00:00:00.0000000,2022-09-16 15:51:14.5433333
10424,83d29856-3d63-4d07-8136-bf27fda3b175,2022-09-12 00:00:00.0000000,2022-09-16 15:51:44.2900000
10425,bc333f83-11a8-473c-b858-fbeb92652dca,2022-10-03 00:00:00.0000000,2022-09-16 15:52:31.8800000
10426,bc333f83-11a8-473c-b858-fbeb92652dca,2022-10-10 00:00:00.0000000,2022-09-16 15:52:31.8800000
10427,bc333f83-11a8-473c-b858-fbeb92652dca,2022-09-12 00:00:00.0000000,2022-09-16 15:54:41.4266667
10428,8f4f0496-54a8-4ad3-bd6f-54a2e2a374a5,2022-09-12 00:00:00.0000000,2022-09-16 15:54:57.2800000
10429,e841cfef-6989-4a65-8960-98aca775bd70,2022-09-12 00:00:00.0000000,2022-09-16 15:56:02.9433333
10430,77edc682-18f7-41a2-920a-e63cc48c499a,2022-09-12 00:00:00.0000000,2022-09-16 15:56:33.4533333
10432,f533d731-c914-4845-a85f-b7879451f36c,2022-11-14 00:00:00.0000000,2022-09-16 16:01:05.7133333
10434,f533d731-c914-4845-a85f-b7879451f36c,2022-09-12 00:00:00.0000000,2022-09-16 16:01:17.6866667
10435,8bb6d42d-459c-410f-b881-6227b57242cb,2022-09-12 00:00:00.0000000,2022-09-16 16:02:52.2433333
10436,c1616028-9871-4cbe-8e53-d3e0d6d225da,2022-09-12 00:00:00.0000000,2022-09-16 16:03:42.4166667
10437,c3ecc7f5-7ae6-41db-9214-7b97ff2c7a46,2022-09-05 00:00:00.0000000,2022-09-16 16:06:31.1666667
10438,414a4702-1060-4434-a48a-b2fd619b0f92,2022-09-05 00:00:00.0000000,2022-09-16 16:07:04.0266667
10439,e0cbdfb0-e912-49b7-93a1-fcef721786d3,2022-09-12 00:00:00.0000000,2022-09-16 16:07:24.6300000
10440,88b985ed-bbd3-4a28-ba83-7d9ae032f5a0,2022-09-12 00:00:00.0000000,2022-09-16 16:08:27.4433333
10441,b3bddcc0-d4f5-491b-84f5-09f01bba4889,2022-09-12 00:00:00.0000000,2022-09-16 16:14:45.2966667
10442,6b89e2ad-b816-4211-a90f-49f4d8e8e5f9,2022-09-12 00:00:00.0000000,2022-09-16 16:21:29.7000000
10443,39d7ccea-dc52-4376-87c6-fd89bee875f0,2022-09-12 00:00:00.0000000,2022-09-16 16:23:32.5166667
10444,a4ddbf90-0be8-4077-bc4c-07aa23af8583,2022-09-12 00:00:00.0000000,2022-09-16 16:25:59.7100000
10445,8291dece-3d28-4250-b390-b01a373b993e,2022-09-12 00:00:00.0000000,2022-09-16 16:27:19.7100000
